MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType,DRAGnet,T_generation,R0,percapita_repro,Lmean,age_repro,Lambda,Reactivity,FirstStepAtt,Lmax
238358,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,State Park Big Blowout,Unmanipulated,1993,NA,NA,1994,NA,NA,Individual,41.659167,-87.062778,Divided,NA,6,Herbaceous perennial,FALSE,6.727595693614579,0.3168059286056401,1.5,3.4073521582908324,5.930708926465095,0.832910622540681,1.800913518697184,0.8004064085128637,10
238376,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes East,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,41.644167,-87.218611,Divided,NA,6,Herbaceous perennial,FALSE,4.268648443967636,0.19047561111170763,2.666667,1.9285698452389306,4.166666472222254,0.6746188739575136,3.9528496799334167,0,5
238379,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes East,Unmanipulated,2005,NA,NA,2006,NA,NA,Individual,41.644167,-87.218611,Divided,NA,6,Herbaceous perennial,FALSE,3.5353347976623883,2.1904793015876405,8,2.107143861904848,3.695652078639389,1.2425510694225468,6.43836716000563,0,6
238381,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes East,Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,41.644167,-87.218611,Divided,NA,6,Herbaceous perennial,FALSE,4.730350187580076,0.5866410728758578,4.25,1.9335799548792962,4.6398372782212975,0.8923769962914754,4.762561134657298,0.4074914542969979,6
238382,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes East,Unmanipulated,2008,NA,NA,2009,NA,NA,Individual,41.644167,-87.218611,Divided,NA,6,Herbaceous perennial,FALSE,4.410350889791803,0.38355360196035077,7.714286,2.171990021708752,4.270422634802449,0.8019497579540013,9.61941309101621,0.31174022751477615,5
238385,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes East,Unmanipulated,2011,NA,NA,2012,NA,NA,Individual,41.644167,-87.218611,Divided,NA,6,Herbaceous perennial,FALSE,5.040532169826788,1.9175807366970419,9.166667,2.8776192381439887,5.269240543886779,1.1347023084138659,8.07847744031961,0.5287730495928091,8
238391,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,1993,NA,NA,1994,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,5.751742774280388,0.24724159774195645,3.75,1.570454908043195,5.224769650622368,0.7746309535650002,4.841014915220959,0.23471563996150516,7
238394,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,5.71538807194216,1.0922305525217044,15.95,1.6930525706798787,5.747550859193366,1.0155118266034207,15.706365580544656,0.21882758445390563,8
238395,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,5.681557736786761,0.8127810446570027,3.636,3.3017396853806953,5.580236071883509,0.9638508730818179,3.772367802473685,0.31125146885096405,10
238396,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,9.27550936471259,0.009852171567920776,2.25,1.3726076890126748,5.298351687666155,0.4925566545537119,4.568002440325662,0.406044661362281,5
238397,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,2002,NA,NA,2003,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,8.572439319619066,0.012915527004709087,8,1.0897443052085425,4.9219924720661234,0.4848620345251325,16.49953890045257,0.11458104789419286,3
238398,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,2003,NA,NA,2004,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,4.9933760977930275,0.1882658887184654,4.285,1.8275554035857549,4.467950867092796,0.7012251591962567,6.110733398258929,0.47535801536565775,6
238399,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,2004,NA,NA,2005,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,11.69873325731886,0.03428779200264579,0.25,2.8729110043237047,5.420976523328002,0.626440545598495,1.2602552717045852,0.39908017090616715,10
238400,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,2005,NA,NA,2006,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,3.000000000000001,0.10000060000000001,2.8,1.8112243498543288,3,0.464159811677188,6.0324050673032685,0.47876182816652396,5
238401,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,West Beach,Unmanipulated,2006,NA,NA,2007,NA,NA,Individual,41.618889,-87.208333,Divided,NA,6,Herbaceous perennial,FALSE,6.029921013870657,0.2777779298940474,4,2.4841284411384303,4.819049015762029,0.7865213886537716,5.085684963820873,0,9
238407,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes West,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,41.616667,-87.2,Divided,NA,6,Herbaceous perennial,FALSE,7.302602498847342,0.0010569023448502891,5.208333,1.0634610281146168,5.272727735537359,0.30734852386474426,16.946015990277036,0.13556922114366984,3
238409,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes West,Unmanipulated,2003,NA,NA,2004,NA,NA,Individual,41.616667,-87.2,Divided,NA,6,Herbaceous perennial,FALSE,4.533692874254088,0.7534685275738991,2.99,3.351570633595438,4.43862968242233,0.9388415663566597,3.1847759059105387,0,8
238410,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes West,Unmanipulated,2004,NA,NA,2005,NA,NA,Individual,41.616667,-87.2,Divided,NA,6,Herbaceous perennial,FALSE,10.197560598431586,0.026770204110293464,14.000000000000002,1.2093415475572722,5.937566923258612,0.6115902164692298,22.891144467325475,0.18167556806492863,5
238411,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes West,Unmanipulated,2005,NA,NA,2006,NA,NA,Individual,41.616667,-87.2,Divided,NA,6,Herbaceous perennial,FALSE,4.868949471773978,0.2532884615469068,5.3333330000000005,2.771523634895453,3.857477742709385,0.7250324346589022,7.355992290895389,0.37133787004530705,8
238413,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes West,Unmanipulated,2007,NA,NA,2008,NA,NA,Individual,41.616667,-87.2,Divided,NA,6,Herbaceous perennial,FALSE,6.083683444806285,0.3190498558652838,2,2.1200885554179285,5.513059658460622,0.8204567149626353,2.437666684330913,0.4062773744440381,8
238415,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes West,Unmanipulated,2009,NA,NA,2010,NA,NA,Individual,41.616667,-87.2,Divided,NA,6,Herbaceous perennial,FALSE,6.013270778028397,0.21718413531746034,2.75,2.2112062460317463,5.1004582912364675,0.7582059448944548,3.626982904206601,0.3297257185642365,7
238416,Cirsium_pitcheri_9,Cirsium pitcheri,Asteraceae,Magnoliopsida,Plantae,Halsey; Bell; McEachern; Pavlovic,10.1002/ecs2.1536,2016,USA,N America,TGS,Odgen Dunes West,Unmanipulated,2010,NA,NA,2011,NA,NA,Individual,41.616667,-87.2,Divided,NA,6,Herbaceous perennial,FALSE,6.357228616686027,0.23030279424241074,10,1.6093554032462865,5.572367251678212,0.7805994876726244,12.810666875807506,0.3202666718951877,6
238424,Conradina_glabra,Conradina glabra,Lamiaceae,Magnoliopsida,Plantae,Bladow; Bohner; Winn,10.3375/043.037.0305,2017,USA,N America,TCF,All introduced populations combined,Unmanipulated,2010,4,Spring,2011,1,Winter,Mean,30.456944,-84.973611,Divided,NA,5,Shrub,FALSE,8.797926459121083,1.1521024195442802,0.19477056789011823,7.35930735930736,2.5151515151515147,1.015663453602387,1.5064045029614366,0.8664287337294537,31
238425,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,1997,5,NA,2012,5,NA,Mean,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,8.405220068734726,0.49857132757601724,0.2277075333091084,2.5533961591493015,1,0.9070150730004484,4.294229628527987,0.522615350185879,14
238426,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,1997,5,NA,1998,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,14.87895443513242,0.5525459976425874,0.11194241721731388,4.789995836950372,1,0.9528842670703138,1.503116432390745,0.64388092153769,30
238427,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,1998,5,NA,1999,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,6.943663901119861,0.6424063564222053,0.2981564845573376,2.4752945605453958,1,0.931120140670923,2.9668706317634355,0.5744038568584922,13
238429,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2000,5,NA,2001,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,12.212239276671504,0.19154235439777537,0.1508803734834339,1.976850214022021,1,0.805276858089762,3.8852153375196767,0.46295879020336117,10
238430,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2001,5,NA,2003,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,7.525591900201619,0.09860475453064783,0.10381797050363561,1.4310706247882667,1,0.5318007788044405,2.0974621408182976,0.4476601191431202,5
238431,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2003,5,NA,2004,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,15.222871679931869,0.3988891960545867,0.17725932370859787,2.1660377658464367,1,0.9046421369262031,1.3114058604775976,0.3751726634724362,17
238432,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2004,5,NA,2005,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,16.901671631302015,0.4321909909454244,0.11886975870646714,4.095467234891665,2.07822407868448,0.9381195509498207,2.580426980280986,0.5455541348454165,27
238433,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2005,5,NA,2006,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,14.483064704026697,0.30837863631522844,0.2212782303516952,2.159687555172343,1,0.8927136726184242,2.9355997117343966,0.36602553542345767,16
238434,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2006,5,NA,2007,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,6.052633393517163,0.2091518308815602,0.2656177416215794,1.7492388057313,1,0.7240408199486986,5.183282346243834,0.5417456988513332,7
238435,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2007,5,NA,2008,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,6.920133820513996,0.951090693618176,0.26158485583080227,2.7930028901253445,1,0.9926961138254765,2.6528370196309465,0.42441689267464056,17
238436,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2008,5,NA,2009,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,5.672022395640936,1.8836188310603406,0.33834330825817005,3.4841049574668514,1,1.1034215650965438,3.1260400458986863,0.4842482845196603,19
238437,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2009,5,NA,2010,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,8.751416744878332,0.16291760157073523,0.1863144483123915,2.203986557310893,2.080974736539432,0.7377374212635668,3.0090977304605264,0.7178068845863926,9
238438,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2010,5,NA,2011,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,8.17374881698651,1.5578262639766827,0.27615089882081006,4.163065355273425,1,1.050274796285444,3.112999580265481,0.5639447905393946,26
238439,Cryptantha_flava_2,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Salguero-Gómez; Kempenich; Forseth; Casper,10.1890/13-1256.1,2014,USA,N America,DES,Redfleet State Park,Unmanipulated,2011,5,NA,2012,5,NA,Individual,40.5,-109.375,Divided,NA,10,Herbaceous perennial,FALSE,17.58446505635045,0.34153986726339824,0.07803942198935598,4.384568889082312,1,0.9157070524413355,1.1651772225139156,0.5262054045727352,26
