site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Abeokuta,Waltheria_indica,T2,Disturbance,2,20,Waltheria_indica_Abeokuta,0.2
Abeokuta,Waltheria_indica,T2,NPK+Disturbance,2,60,Waltheria_indica_Abeokuta,0.6
Agroscope Changins,Achillea_millefolium,T0,Control,1,8,Achillea_millefolium_Agroscope Changins,0.08
Agroscope Changins,Achillea_millefolium,T0,Control,2,8,Achillea_millefolium_Agroscope Changins,0.08
Agroscope Changins,Achillea_millefolium,T0,Control,3,13,Achillea_millefolium_Agroscope Changins,0.13
Agroscope Changins,Achillea_millefolium,T0,Control,4,5,Achillea_millefolium_Agroscope Changins,0.05
Agroscope Changins,Achillea_millefolium,T0,Disturbance,1,10,Achillea_millefolium_Agroscope Changins,0.1
Agroscope Changins,Achillea_millefolium,T0,Disturbance,2,9,Achillea_millefolium_Agroscope Changins,0.09
Agroscope Changins,Achillea_millefolium,T0,Disturbance,3,8,Achillea_millefolium_Agroscope Changins,0.08
Agroscope Changins,Achillea_millefolium,T0,Disturbance,4,8,Achillea_millefolium_Agroscope Changins,0.08
Agroscope Changins,Achillea_millefolium,T0,NPK,1,8,Achillea_millefolium_Agroscope Changins,0.08
Agroscope Changins,Achillea_millefolium,T0,NPK,2,7,Achillea_millefolium_Agroscope Changins,0.07
Agroscope Changins,Achillea_millefolium,T0,NPK,3,10,Achillea_millefolium_Agroscope Changins,0.1
Agroscope Changins,Achillea_millefolium,T0,NPK,4,9,Achillea_millefolium_Agroscope Changins,0.09
Agroscope Changins,Achillea_millefolium,T0,NPK+Disturbance,1,9,Achillea_millefolium_Agroscope Changins,0.09
Agroscope Changins,Achillea_millefolium,T0,NPK+Disturbance,2,12,Achillea_millefolium_Agroscope Changins,0.12
Agroscope Changins,Achillea_millefolium,T0,NPK+Disturbance,3,10,Achillea_millefolium_Agroscope Changins,0.1
Agroscope Changins,Achillea_millefolium,T0,NPK+Disturbance,4,5,Achillea_millefolium_Agroscope Changins,0.05
Agroscope Changins,Achillea_millefolium,T2,Control,1,1,Achillea_millefolium_Agroscope Changins,0.01
Agroscope Changins,Achillea_millefolium,T2,Control,2,5,Achillea_millefolium_Agroscope Changins,0.05
Agroscope Changins,Achillea_millefolium,T2,Control,3,10,Achillea_millefolium_Agroscope Changins,0.1
Agroscope Changins,Achillea_millefolium,T2,Control,4,5,Achillea_millefolium_Agroscope Changins,0.05
Agroscope Changins,Achillea_millefolium,T2,Disturbance,1,1,Achillea_millefolium_Agroscope Changins,0.01
Agroscope Changins,Achillea_millefolium,T2,Disturbance,2,0.5,Achillea_millefolium_Agroscope Changins,0.005
Agroscope Changins,Achillea_millefolium,T2,Disturbance,3,3,Achillea_millefolium_Agroscope Changins,0.03
Agroscope Changins,Achillea_millefolium,T2,Disturbance,4,0,Achillea_millefolium_Agroscope Changins,0
Agroscope Changins,Achillea_millefolium,T2,NPK,1,2,Achillea_millefolium_Agroscope Changins,0.02
Agroscope Changins,Achillea_millefolium,T2,NPK,2,0,Achillea_millefolium_Agroscope Changins,0
Agroscope Changins,Achillea_millefolium,T2,NPK,3,9,Achillea_millefolium_Agroscope Changins,0.09
Agroscope Changins,Achillea_millefolium,T2,NPK,4,7,Achillea_millefolium_Agroscope Changins,0.07
Agroscope Changins,Achillea_millefolium,T2,NPK+Disturbance,1,2,Achillea_millefolium_Agroscope Changins,0.02
Agroscope Changins,Achillea_millefolium,T2,NPK+Disturbance,2,0.5,Achillea_millefolium_Agroscope Changins,0.005
Agroscope Changins,Achillea_millefolium,T2,NPK+Disturbance,3,0,Achillea_millefolium_Agroscope Changins,0
Agroscope Changins,Achillea_millefolium,T2,NPK+Disturbance,4,0,Achillea_millefolium_Agroscope Changins,0
Agroscope Changins,Agrostis_capillaris,T0,Control,2,0,Agrostis_capillaris_Agroscope Changins,0
Agroscope Changins,Agrostis_capillaris,T0,Control,3,15,Agrostis_capillaris_Agroscope Changins,0.15
Agroscope Changins,Agrostis_capillaris,T0,Control,4,2,Agrostis_capillaris_Agroscope Changins,0.02
Agroscope Changins,Agrostis_capillaris,T0,Disturbance,1,0,Agrostis_capillaris_Agroscope Changins,0
Agroscope Changins,Agrostis_capillaris,T0,Disturbance,3,3,Agrostis_capillaris_Agroscope Changins,0.03
Agroscope Changins,Agrostis_capillaris,T0,Disturbance,4,0,Agrostis_capillaris_Agroscope Changins,0
Agroscope Changins,Agrostis_capillaris,T0,NPK,1,13,Agrostis_capillaris_Agroscope Changins,0.13
Agroscope Changins,Agrostis_capillaris,T0,NPK,2,5,Agrostis_capillaris_Agroscope Changins,0.05
Agroscope Changins,Agrostis_capillaris,T0,NPK,3,2,Agrostis_capillaris_Agroscope Changins,0.02
Agroscope Changins,Agrostis_capillaris,T0,NPK,4,3,Agrostis_capillaris_Agroscope Changins,0.03
Agroscope Changins,Agrostis_capillaris,T0,NPK+Disturbance,1,1,Agrostis_capillaris_Agroscope Changins,0.01
Agroscope Changins,Agrostis_capillaris,T0,NPK+Disturbance,2,0,Agrostis_capillaris_Agroscope Changins,0
Agroscope Changins,Agrostis_capillaris,T0,NPK+Disturbance,3,25,Agrostis_capillaris_Agroscope Changins,0.25
Agroscope Changins,Agrostis_capillaris,T0,NPK+Disturbance,4,0,Agrostis_capillaris_Agroscope Changins,0
Agroscope Changins,Agrostis_capillaris,T2,Control,2,4,Agrostis_capillaris_Agroscope Changins,0.04
Agroscope Changins,Agrostis_capillaris,T2,Control,3,15,Agrostis_capillaris_Agroscope Changins,0.15
Agroscope Changins,Agrostis_capillaris,T2,Control,4,3,Agrostis_capillaris_Agroscope Changins,0.03
Agroscope Changins,Agrostis_capillaris,T2,Disturbance,1,2,Agrostis_capillaris_Agroscope Changins,0.02
Agroscope Changins,Agrostis_capillaris,T2,Disturbance,3,7,Agrostis_capillaris_Agroscope Changins,0.07
Agroscope Changins,Agrostis_capillaris,T2,Disturbance,4,1,Agrostis_capillaris_Agroscope Changins,0.01
Agroscope Changins,Agrostis_capillaris,T2,NPK,1,13,Agrostis_capillaris_Agroscope Changins,0.13
Agroscope Changins,Agrostis_capillaris,T2,NPK,2,8,Agrostis_capillaris_Agroscope Changins,0.08
Agroscope Changins,Agrostis_capillaris,T2,NPK,3,0,Agrostis_capillaris_Agroscope Changins,0
Agroscope Changins,Agrostis_capillaris,T2,NPK,4,3,Agrostis_capillaris_Agroscope Changins,0.03
Agroscope Changins,Agrostis_capillaris,T2,NPK+Disturbance,1,1,Agrostis_capillaris_Agroscope Changins,0.01
Agroscope Changins,Agrostis_capillaris,T2,NPK+Disturbance,2,4,Agrostis_capillaris_Agroscope Changins,0.04
Agroscope Changins,Agrostis_capillaris,T2,NPK+Disturbance,3,5,Agrostis_capillaris_Agroscope Changins,0.05
Agroscope Changins,Agrostis_capillaris,T2,NPK+Disturbance,4,6,Agrostis_capillaris_Agroscope Changins,0.06
Agroscope Changins,Agrostis_stolonifera,T0,NPK,4,0,Agrostis_stolonifera_Agroscope Changins,0
Agroscope Changins,Agrostis_stolonifera,T0,NPK+Disturbance,4,0,Agrostis_stolonifera_Agroscope Changins,0
Agroscope Changins,Agrostis_stolonifera,T2,NPK,4,1,Agrostis_stolonifera_Agroscope Changins,0.01
Agroscope Changins,Agrostis_stolonifera,T2,NPK+Disturbance,4,5,Agrostis_stolonifera_Agroscope Changins,0.05
Agroscope Changins,Alopecurus_pratensis,T0,Control,2,5,Alopecurus_pratensis_Agroscope Changins,0.05
Agroscope Changins,Alopecurus_pratensis,T0,Control,3,0.5,Alopecurus_pratensis_Agroscope Changins,0.005
Agroscope Changins,Alopecurus_pratensis,T0,Control,4,3,Alopecurus_pratensis_Agroscope Changins,0.03
Agroscope Changins,Alopecurus_pratensis,T0,Disturbance,2,23,Alopecurus_pratensis_Agroscope Changins,0.23
Agroscope Changins,Alopecurus_pratensis,T0,Disturbance,3,25,Alopecurus_pratensis_Agroscope Changins,0.25
Agroscope Changins,Alopecurus_pratensis,T0,Disturbance,4,0.1,Alopecurus_pratensis_Agroscope Changins,0.001
Agroscope Changins,Alopecurus_pratensis,T0,NPK,1,2,Alopecurus_pratensis_Agroscope Changins,0.02
Agroscope Changins,Alopecurus_pratensis,T0,NPK,3,11,Alopecurus_pratensis_Agroscope Changins,0.11
Agroscope Changins,Alopecurus_pratensis,T0,NPK,4,1,Alopecurus_pratensis_Agroscope Changins,0.01
Agroscope Changins,Alopecurus_pratensis,T0,NPK+Disturbance,1,0,Alopecurus_pratensis_Agroscope Changins,0
Agroscope Changins,Alopecurus_pratensis,T0,NPK+Disturbance,2,15,Alopecurus_pratensis_Agroscope Changins,0.15
Agroscope Changins,Alopecurus_pratensis,T2,Control,2,0,Alopecurus_pratensis_Agroscope Changins,0
Agroscope Changins,Alopecurus_pratensis,T2,Control,3,0,Alopecurus_pratensis_Agroscope Changins,0
Agroscope Changins,Alopecurus_pratensis,T2,Control,4,2,Alopecurus_pratensis_Agroscope Changins,0.02
Agroscope Changins,Alopecurus_pratensis,T2,Disturbance,2,25,Alopecurus_pratensis_Agroscope Changins,0.25
Agroscope Changins,Alopecurus_pratensis,T2,Disturbance,3,4,Alopecurus_pratensis_Agroscope Changins,0.04
Agroscope Changins,Alopecurus_pratensis,T2,Disturbance,4,1,Alopecurus_pratensis_Agroscope Changins,0.01
Agroscope Changins,Alopecurus_pratensis,T2,NPK,1,1,Alopecurus_pratensis_Agroscope Changins,0.01
Agroscope Changins,Alopecurus_pratensis,T2,NPK,3,1,Alopecurus_pratensis_Agroscope Changins,0.01
Agroscope Changins,Alopecurus_pratensis,T2,NPK,4,0,Alopecurus_pratensis_Agroscope Changins,0
Agroscope Changins,Alopecurus_pratensis,T2,NPK+Disturbance,1,1,Alopecurus_pratensis_Agroscope Changins,0.01
Agroscope Changins,Alopecurus_pratensis,T2,NPK+Disturbance,2,0,Alopecurus_pratensis_Agroscope Changins,0
Agroscope Changins,Anthoxanthum_odoratum,T0,NPK,3,0,Anthoxanthum_odoratum_Agroscope Changins,0
Agroscope Changins,Anthoxanthum_odoratum,T2,NPK,3,0.5,Anthoxanthum_odoratum_Agroscope Changins,0.005
Agroscope Changins,Arrhenatherum_elatius,T0,Control,2,0,Arrhenatherum_elatius_Agroscope Changins,0
Agroscope Changins,Arrhenatherum_elatius,T0,Control,3,0.5,Arrhenatherum_elatius_Agroscope Changins,0.005
Agroscope Changins,Arrhenatherum_elatius,T0,Disturbance,1,1,Arrhenatherum_elatius_Agroscope Changins,0.01
Agroscope Changins,Arrhenatherum_elatius,T0,Disturbance,2,1,Arrhenatherum_elatius_Agroscope Changins,0.01
Agroscope Changins,Arrhenatherum_elatius,T0,Disturbance,3,0.1,Arrhenatherum_elatius_Agroscope Changins,0.001
Agroscope Changins,Arrhenatherum_elatius,T0,Disturbance,4,0.5,Arrhenatherum_elatius_Agroscope Changins,0.005
Agroscope Changins,Arrhenatherum_elatius,T0,NPK,1,0.1,Arrhenatherum_elatius_Agroscope Changins,0.001
Agroscope Changins,Arrhenatherum_elatius,T0,NPK,2,1,Arrhenatherum_elatius_Agroscope Changins,0.01
Agroscope Changins,Arrhenatherum_elatius,T0,NPK,3,0,Arrhenatherum_elatius_Agroscope Changins,0
Agroscope Changins,Arrhenatherum_elatius,T0,NPK,4,0.5,Arrhenatherum_elatius_Agroscope Changins,0.005
Agroscope Changins,Arrhenatherum_elatius,T0,NPK+Disturbance,2,1,Arrhenatherum_elatius_Agroscope Changins,0.01
Agroscope Changins,Arrhenatherum_elatius,T0,NPK+Disturbance,3,0,Arrhenatherum_elatius_Agroscope Changins,0
Agroscope Changins,Arrhenatherum_elatius,T0,NPK+Disturbance,4,1,Arrhenatherum_elatius_Agroscope Changins,0.01
Agroscope Changins,Arrhenatherum_elatius,T2,Control,2,6,Arrhenatherum_elatius_Agroscope Changins,0.06
Agroscope Changins,Arrhenatherum_elatius,T2,Control,3,0.5,Arrhenatherum_elatius_Agroscope Changins,0.005
Agroscope Changins,Arrhenatherum_elatius,T2,Disturbance,1,1,Arrhenatherum_elatius_Agroscope Changins,0.01
Agroscope Changins,Arrhenatherum_elatius,T2,Disturbance,2,0.5,Arrhenatherum_elatius_Agroscope Changins,0.005
Agroscope Changins,Arrhenatherum_elatius,T2,Disturbance,3,5,Arrhenatherum_elatius_Agroscope Changins,0.05
Agroscope Changins,Arrhenatherum_elatius,T2,Disturbance,4,3,Arrhenatherum_elatius_Agroscope Changins,0.03
Agroscope Changins,Arrhenatherum_elatius,T2,NPK,1,0,Arrhenatherum_elatius_Agroscope Changins,0
Agroscope Changins,Arrhenatherum_elatius,T2,NPK,2,5,Arrhenatherum_elatius_Agroscope Changins,0.05
Agroscope Changins,Arrhenatherum_elatius,T2,NPK,3,5,Arrhenatherum_elatius_Agroscope Changins,0.05
Agroscope Changins,Arrhenatherum_elatius,T2,NPK,4,1,Arrhenatherum_elatius_Agroscope Changins,0.01
Agroscope Changins,Arrhenatherum_elatius,T2,NPK+Disturbance,2,3,Arrhenatherum_elatius_Agroscope Changins,0.03
Agroscope Changins,Arrhenatherum_elatius,T2,NPK+Disturbance,3,2,Arrhenatherum_elatius_Agroscope Changins,0.02
Agroscope Changins,Arrhenatherum_elatius,T2,NPK+Disturbance,4,2,Arrhenatherum_elatius_Agroscope Changins,0.02
Agroscope Changins,Bromus_hordeaceus,T0,Control,1,0.1,Bromus_hordeaceus_Agroscope Changins,0.001
Agroscope Changins,Bromus_hordeaceus,T0,Control,3,0.1,Bromus_hordeaceus_Agroscope Changins,0.001
Agroscope Changins,Bromus_hordeaceus,T0,Control,4,0.1,Bromus_hordeaceus_Agroscope Changins,0.001
Agroscope Changins,Bromus_hordeaceus,T2,Control,1,0,Bromus_hordeaceus_Agroscope Changins,0
Agroscope Changins,Bromus_hordeaceus,T2,Control,3,0,Bromus_hordeaceus_Agroscope Changins,0
Agroscope Changins,Bromus_hordeaceus,T2,Control,4,0,Bromus_hordeaceus_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T0,Control,2,0.1,Centaurea_jacea_Agroscope Changins,0.001
Agroscope Changins,Centaurea_jacea,T0,Control,4,2,Centaurea_jacea_Agroscope Changins,0.02
Agroscope Changins,Centaurea_jacea,T0,Disturbance,1,1,Centaurea_jacea_Agroscope Changins,0.01
Agroscope Changins,Centaurea_jacea,T0,Disturbance,2,4,Centaurea_jacea_Agroscope Changins,0.04
Agroscope Changins,Centaurea_jacea,T0,Disturbance,3,0.5,Centaurea_jacea_Agroscope Changins,0.005
Agroscope Changins,Centaurea_jacea,T0,Disturbance,4,9,Centaurea_jacea_Agroscope Changins,0.09
Agroscope Changins,Centaurea_jacea,T0,NPK,1,5,Centaurea_jacea_Agroscope Changins,0.05
Agroscope Changins,Centaurea_jacea,T0,NPK,2,3,Centaurea_jacea_Agroscope Changins,0.03
Agroscope Changins,Centaurea_jacea,T0,NPK,4,7,Centaurea_jacea_Agroscope Changins,0.07
Agroscope Changins,Centaurea_jacea,T0,NPK+Disturbance,2,2,Centaurea_jacea_Agroscope Changins,0.02
Agroscope Changins,Centaurea_jacea,T0,NPK+Disturbance,4,0.1,Centaurea_jacea_Agroscope Changins,0.001
Agroscope Changins,Centaurea_jacea,T2,Control,2,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T2,Control,4,5,Centaurea_jacea_Agroscope Changins,0.05
Agroscope Changins,Centaurea_jacea,T2,Disturbance,1,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T2,Disturbance,2,3,Centaurea_jacea_Agroscope Changins,0.03
Agroscope Changins,Centaurea_jacea,T2,Disturbance,3,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T2,Disturbance,4,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T2,NPK,1,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T2,NPK,2,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T2,NPK,4,2,Centaurea_jacea_Agroscope Changins,0.02
Agroscope Changins,Centaurea_jacea,T2,NPK+Disturbance,2,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Centaurea_jacea,T2,NPK+Disturbance,4,0,Centaurea_jacea_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T0,Control,1,0.1,Cerastium_fontanum_Agroscope Changins,0.001
Agroscope Changins,Cerastium_fontanum,T0,Control,2,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,Control,3,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,Control,4,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,Disturbance,1,0.1,Cerastium_fontanum_Agroscope Changins,0.001
Agroscope Changins,Cerastium_fontanum,T0,Disturbance,2,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,Disturbance,3,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,Disturbance,4,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T0,NPK,1,0.1,Cerastium_fontanum_Agroscope Changins,0.001
Agroscope Changins,Cerastium_fontanum,T0,NPK,2,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,NPK,3,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,NPK+Disturbance,1,0.1,Cerastium_fontanum_Agroscope Changins,0.001
Agroscope Changins,Cerastium_fontanum,T0,NPK+Disturbance,2,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,NPK+Disturbance,3,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T0,NPK+Disturbance,4,0.1,Cerastium_fontanum_Agroscope Changins,0.001
Agroscope Changins,Cerastium_fontanum,T2,Control,1,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T2,Control,2,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T2,Control,3,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T2,Control,4,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T2,Disturbance,1,1,Cerastium_fontanum_Agroscope Changins,0.01
Agroscope Changins,Cerastium_fontanum,T2,Disturbance,2,1,Cerastium_fontanum_Agroscope Changins,0.01
Agroscope Changins,Cerastium_fontanum,T2,Disturbance,3,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T2,Disturbance,4,0.5,Cerastium_fontanum_Agroscope Changins,0.005
Agroscope Changins,Cerastium_fontanum,T2,NPK,1,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T2,NPK,2,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T2,NPK,3,1,Cerastium_fontanum_Agroscope Changins,0.01
Agroscope Changins,Cerastium_fontanum,T2,NPK+Disturbance,1,1,Cerastium_fontanum_Agroscope Changins,0.01
Agroscope Changins,Cerastium_fontanum,T2,NPK+Disturbance,2,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T2,NPK+Disturbance,3,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Cerastium_fontanum,T2,NPK+Disturbance,4,0,Cerastium_fontanum_Agroscope Changins,0
Agroscope Changins,Convolvulus_arvensis,T0,Control,1,0,Convolvulus_arvensis_Agroscope Changins,0
Agroscope Changins,Convolvulus_arvensis,T0,Control,2,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T0,Control,3,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T0,Control,4,0,Convolvulus_arvensis_Agroscope Changins,0
Agroscope Changins,Convolvulus_arvensis,T0,Disturbance,1,2,Convolvulus_arvensis_Agroscope Changins,0.02
Agroscope Changins,Convolvulus_arvensis,T0,Disturbance,2,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T0,Disturbance,3,0.1,Convolvulus_arvensis_Agroscope Changins,0.001
Agroscope Changins,Convolvulus_arvensis,T0,Disturbance,4,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T0,NPK,1,0.1,Convolvulus_arvensis_Agroscope Changins,0.001
Agroscope Changins,Convolvulus_arvensis,T0,NPK,2,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T0,NPK,3,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T0,NPK,4,0.1,Convolvulus_arvensis_Agroscope Changins,0.001
Agroscope Changins,Convolvulus_arvensis,T0,NPK+Disturbance,1,0.1,Convolvulus_arvensis_Agroscope Changins,0.001
Agroscope Changins,Convolvulus_arvensis,T0,NPK+Disturbance,2,0.1,Convolvulus_arvensis_Agroscope Changins,0.001
Agroscope Changins,Convolvulus_arvensis,T0,NPK+Disturbance,3,0.1,Convolvulus_arvensis_Agroscope Changins,0.001
Agroscope Changins,Convolvulus_arvensis,T0,NPK+Disturbance,4,0,Convolvulus_arvensis_Agroscope Changins,0
Agroscope Changins,Convolvulus_arvensis,T2,Control,1,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T2,Control,2,2,Convolvulus_arvensis_Agroscope Changins,0.02
Agroscope Changins,Convolvulus_arvensis,T2,Control,3,1,Convolvulus_arvensis_Agroscope Changins,0.01
Agroscope Changins,Convolvulus_arvensis,T2,Control,4,0.5,Convolvulus_arvensis_Agroscope Changins,0.005
Agroscope Changins,Convolvulus_arvensis,T2,Disturbance,1,4,Convolvulus_arvensis_Agroscope Changins,0.04
Agroscope Changins,Convolvulus_arvensis,T2,Disturbance,2,2,Convolvulus_arvensis_Agroscope Changins,0.02
