MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType,DRAGnet,T_generation,R0,percapita_repro,Lmean,age_repro,Lambda,Reactivity,FirstStepAtt,Lmax
242450,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1951,NA,NA,1952,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.4,0.7051282051282052,0.55,1.282051282051282,1,0.77,1,1,4
242451,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1952,NA,NA,1953,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.4821428571428572,0.767123287671233,0.56,1.3698630136986303,1,0.8300000000000001,1,1,4
242452,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1953,NA,NA,1954,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.2740453101168998,0.5640697674418604,0.49000000000000005,1.1511627906976745,1,0.6221237535587243,1.0126602567354506,0.9965862844063165,3
242453,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1954,NA,NA,1955,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.4542922625870003,0.6773684210526316,0.52,1.3026315789473684,1,0.7530951621235527,1.0091686127115427,0.9958900783337594,4
242454,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1955,NA,NA,1956,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.3255813953488371,0.5,0.43,1.1627906976744187,1,0.57,1,1,3
242455,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1956,NA,NA,1957,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.3389830508474576,0.7374999999999999,0.59,1.25,1,0.79,0.9999999999999999,0.9999999999999999,3
242456,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1957,NA,NA,1958,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.1954022988505748,1.0481927710843373,0.8699999999999999,1.2048192771084338,1,1.04,0.9999999999999999,0.9999999999999999,3
242457,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1958,NA,NA,1959,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.158878504672897,1.2891566265060241,1.07,1.2048192771084338,1,1.24,1,1,3
242458,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1959,NA,NA,1960,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.147887323943662,1.7974683544303796,1.42,1.2658227848101267,1,1.63,1,1,3
242459,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1960,NA,NA,1961,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.2153846153846157,0.7558139534883721,0.65,1.1627906976744187,1,0.7900000000000001,0.9999999999999998,0.9999999999999998,3
242460,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1961,NA,NA,1962,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.1759259259259258,1.3333333333333335,1.0800000000000003,1.2345679012345678,1,1.27,1,1,3
242461,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1962,NA,NA,1963,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.1205673758865249,1.6987951807228916,1.41,1.2048192771084338,1,1.58,0.9999999999999999,0.9999999999999999,3
242462,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1963,NA,NA,1964,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.127388535031847,1.9625000000000001,1.57,1.25,1,1.77,1,1,3
242463,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1964,NA,NA,1965,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.1973684210526316,0.8941176470588236,0.76,1.1764705882352942,1,0.91,1,1,3
242464,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1965,NA,NA,1966,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.1392661381796108,1.6011111111111112,1.31,1.2222222222222223,1,1.491215218408257,1.005891021955315,0.9991850818089463,3
242465,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1966,NA,NA,1967,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.236634314870071,0.7660714285714286,0.65,1.1785714285714286,1,0.8018941924493228,1.010108325545941,0.9976378523910528,3
242466,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1967,NA,NA,1968,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.0628272251308901,2.1704545454545454,1.9100000000000001,1.1363636363636362,1,2.0300000000000002,0.9999999999999999,0.9999999999999999,3
242467,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1968,NA,NA,1969,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.4523809523809523,0.5185185185185185,0.42,1.2345679012345678,1,0.61,1,1,3
242468,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1969,NA,NA,1970,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.0563380281690142,2.4204545454545454,2.13,1.1363636363636362,1,2.25,1,1,3
242469,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1970,NA,NA,1971,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.2343749999999998,0.7529411764705882,0.64,1.1764705882352942,1,0.7899999999999999,1,1,3
242470,Cirsium_undulatum,Cirsium undulatum,Compositae,Magnoliopsida,Plantae,Dalgleish; Koons; Adler,10.1111/j.1365-2745.2009.01585.x,2010,USA,N America,TGS,Hays,Unmanipulated,1971,NA,NA,1972,NA,NA,Individual,38.133333,-99.05,Divided,Yes,2,Herbaceous perennial,TRUE,1.0844444444444443,2.7777777777777777,2.25,1.2345679012345678,1,2.44,1,1,3
242471,Cirsium_undulatum_var._tracyi,Cirsium tracyi,Compositae,Magnoliopsida,Plantae,Dodge,NA,2005,USA,N America,TCF,Curecanti National Recreation Area in Gunnison,Unmanipulated,2002,NA,NA,2004,NA,NA,Mean,NA,NA,Divided,Yes,4,Herbaceous perennial,FALSE,4.304088290510992,7.964261949954337,40.06,5.317844748858447,6.566210045662101,1.4895062713433567,26.894817947876557,0.22557810360675296,20
242472,Cirsium_undulatum_var._tracyi_2,Cirsium tracyi,Compositae,Magnoliopsida,Plantae,Dodge,NA,2005,USA,N America,TCF,Curecanti National Recreation Area in Gunnison,Unmanipulated,2002,NA,NA,2004,NA,NA,Mean,NA,NA,Divided,Yes,3,Herbaceous perennial,FALSE,4.0454191093822525,7.96530301369863,13.67,5.317844748858447,6.566210045662101,1.5280688004368859,8.945932274837133,0.5353162107400713,20
242473,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham 1; Little Wittenham 2,Unmanipulated,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.676280514061409,1.610049238601937,147.22745,1.3384195459454613,2.4855222919432607,1.1895318791362963,123.97498762881214,0.008616835059050617,4
242474,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham 1,Unmanipulated,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.677766041494336,0.8999257851360968,200.7499,1.2079829244888418,2.4276985362989825,0.9611912486475844,209.03789987966087,0.0126925833096854,4
242475,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham 2,Unmanipulated,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.6858902882707416,2.5915533659921053,93.70500000000001,1.496685816102152,2.543631595304492,1.3994338498436547,67.18359714573421,0.005930969871085567,5
242476,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham 2,Grazed,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.4370371445023373,12.283525557390249,161.6345,1.6920840804771364,2.602176507788172,2.4869149845617846,65.14798495556488,0.004316593074809752,6
242477,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham,Grazed,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.4482571025427453,17.722864097540633,108.11199999999998,1.9389583522579092,2.661743429782997,2.750353068912805,39.47275032689333,0.0032250404867133105,7
242478,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham,Grazed,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.4270247246771617,8.282329978366935,215.15700000000004,1.496685816102152,2.543631595304492,2.2058879053850946,97.67994079571508,0.005711985622315811,5
242479,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham,Light grazing,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.5080254046359407,5.42557418390501,154.43099999999998,1.496685816102152,2.543631595304492,1.8598143688202822,83.20454051452343,0.005645724743303474,5
242480,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham,Light grazing,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.419245625893096,8.49307606011892,197.538,1.496685816102152,2.543631595304492,2.2318603707155837,88.6489148676287,0.0036292592969886196,5
242481,Cirsium_vulgare,Cirsium vulgare,Compositae,Magnoliopsida,Plantae,Bullock; Hill; Silvertown,10.2307/2261390,1994,GBR,Europe,TBM,Little Wittenham,Heavy grazing,1987,NA,NA,1992,NA,NA,Mean,51.628056,-1.180556,Divided,Yes,4,Herbaceous perennial,TRUE,2.7216276970448994,2.3589782743657275,111.324,1.496685816102152,2.543631595304492,1.3501053671561247,82.68836100930062,0.009554809805084092,5
242492,Cleistes_divaricata_var._bifaria,Cleistesiopsis bifaria,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Morningside Nature Center; Big Island,Unmanipulated,1986,NA,NA,1990,NA,NA,Mean,NA,NA,Divided,Yes,5,Herbaceous perennial,FALSE,14.010936278765005,0.03402230377873191,0.5125000000000001,2.5049514558473307,2.8182025692061767,0.5106599047279988,1.522539742794439,0,7
242493,Cleistes_divaricata_var._bifaria,Cleistesiopsis bifaria,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Morningside Nature Center,Unmanipulated,1986,NA,NA,1990,NA,NA,Mean,29.65,-82.283333,Divided,Yes,5,Herbaceous perennial,FALSE,51.69036284877033,0.003938831340349952,0.49,2.0431493009435484,2.802582827608999,0.3669013999372898,1.7852207707900585,0,6
242495,Cleistes_divaricata_var._bifaria,Cleistesiopsis bifaria,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Morningside Nature Center,Unmanipulated,1987,NA,NA,1988,NA,NA,Individual,29.65,-82.283333,Divided,Yes,5,Herbaceous perennial,FALSE,Inf,0,NA,2.409090909090909,NA,0.56,1.7857142857142856,0,9
242497,Cleistes_divaricata_var._bifaria,Cleistesiopsis bifaria,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Morningside Nature Center,Unmanipulated,1989,NA,NA,1990,NA,NA,Individual,29.65,-82.283333,Divided,Yes,5,Herbaceous perennial,FALSE,Inf,0,NA,1,NA,0.14,1.2857142857142856,0,1
242498,Cleistes_divaricata_var._bifaria,Cleistesiopsis bifaria,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Big Island,Unmanipulated,1986,NA,NA,1990,NA,NA,Mean,29.65,-82.283333,Divided,Yes,5,Herbaceous perennial,FALSE,10.169686097917443,0.09594170365614638,0.535,3.19330448076932,3.2075399063554735,0.6475310148276756,1.3898948149062986,0,10
242502,Cleistes_divaricata_var._bifaria,Cleistesiopsis bifaria,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Big Island,Unmanipulated,1989,NA,NA,1990,NA,NA,Individual,29.65,-82.283333,Divided,Yes,5,Herbaceous perennial,FALSE,Inf,0,NA,2.184873949579832,NA,0.48591260281974,1.2347899530043334,0,7
242509,Cleistes_divaricata_var._divaricata,Cleistesiopsis divaricata,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Big Island,Unmanipulated,1985,NA,NA,1990,NA,NA,Mean,34.083333,-78.3,Divided,Yes,5,Herbaceous perennial,FALSE,11.693990023836507,0.13615621810693673,0.5033329999999999,3.5287763138480313,4.121692516998969,0.7326654085325285,1.1624214683559586,0,12
242514,Cleistes_divaricata_var._divaricata,Cleistesiopsis divaricata,Orchidaceae,Liliopsida,Plantae,Wells; Willems,90-5103-068-1,1991,USA,N America,TBM,Big Island,Unmanipulated,1989,NA,NA,1990,NA,NA,Individual,34.083333,-78.3,Divided,Yes,5,Herbaceous perennial,FALSE,6.843131741101207,0.3863646714131739,0.5,3.590355684423056,5.193788816703858,0.8425563598858836,1.1868642237006444,0,13
242521,Cochlearia_bavarica,Cochlearia bavarica,Brassicaceae,Magnoliopsida,Plantae,Abs,10.1007/BF02803075,1999,DEU,Europe,TCF,"Glonn, Mühle; Kupferbachtal; NSG Kühlachen; NSG Kühlachen II; Thalham; Katzbrui; Bäuerle; Ollarzried/Höhe; Ollarzried/HöheII; Schönlings; Gfällmühle; Kleinkemnat",Unmanipulated,1996,NA,NA,1997,NA,NA,Mean,NA,NA,Divided,Yes,5,Herbaceous perennial,FALSE,9.404159521394856,0.09217410487767214,14,1.2870678814886718,4.419809902247993,0.7246838985459018,19.96732648404974,0.16558943870670137,6
242522,Cochlearia_pyrenaica,Cochlearia pyrenaica,Brassicaceae,Magnoliopsida,Plantae,Abs,10.1007/BF02803075,1999,DEU,Europe,TCF,Schrobenhausen; SchrobenhausenII; Hörzhausen; Stadelhof; Griesham; Gars a. Inn; Scheideraich; NSG Bucher Moos; NSG Bucher Moos II; Alzgerner Weiher; Alzgerner Weiher II; Wechselberg; WechselbergII; Kastenlemoos,Unmanipulated,1996,NA,NA,1997,NA,NA,Mean,NA,NA,Divided,Yes,5,Herbaceous perennial,FALSE,5.453199295630279,0.542425718460789,24.000000000000004,1.415271175907419,3.7607575522583536,0.8918257261606853,27.247475921794308,0.22425906108472685,6
242535,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,AUT,Europe,TMB,Austria,Early May cut,2008,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,Inf,0,NA,2.359719497620136,NA,0.779462135861501,1.1161529982959764,0.39343412064661243,15
242536,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,AUT,Europe,TMB,Austria,Early May cut,2008,NA,NA,2009,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,Inf,0,NA,11.908951040327823,NA,0.9145120183698426,1.0497401682169707,0.8529138866762886,52
242538,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,AUT,Europe,TMB,Austria,Early May cut,2010,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,Inf,0,NA,1,NA,0.6190332844618678,1.2600291770709267,0,1
242539,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Unmanipulated,2008,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,16.06843480123697,0.5002907876971112,4.266667,2.4954487581779903,8.673868646955766,0.9519000368819945,5.294673605128561,0.3606817803312707,20
242540,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Unmanipulated,2008,NA,NA,2009,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,13.062249572165753,2.407512058652125,7.41,3.6026961266042314,9.612061274149902,1.0591316395908843,7.893258672953303,0.3399010911798073,36
242542,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Unmanipulated,2010,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,18.004410953835446,0.12373491241174236,2.82,1.8874685074610744,7.493262805151233,0.8402994618873189,3.986673979864125,0.3808166189720955,11
242543,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Late May cut,2008,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,41.59244878430914,0.10016610103402393,4.816667,2.3482338444234516,11.201994523639335,0.8934453610860964,6.238024441947858,0.37308716852566265,19
242546,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Late May cut,2010,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,455.7262405466374,0.0031825788407071074,0.58,1.6845187160991837,9.026699051541327,0.8022643761653512,1.1592188655380626,0.33654741257556664,10
242551,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Repeated May cut,2008,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,Inf,0,NA,1.1918870003200006,NA,0.6285413790120655,48.70005543328343,0.13788590997178615,5
242553,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Repeated May cut,2009,NA,NA,2010,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,Inf,0,NA,1.0491803278688525,NA,0.51,1.5686274509803921,0,3
242554,Colchicum_autumnale_2,Colchicum autumnale,Colchicaceae,Liliopsida,Plantae,Winter; Jung; Eckstein; Otte; Donath; Kriechbaum,10.1111/1365-2664.12217,2014,DEU,Europe,TMB,Germany,Repeated May cut,2010,NA,NA,2011,NA,NA,Mean,NA,NA,Divided,Yes,6,Herbaceous perennial,FALSE,Inf,0,NA,1.1913495622293884,NA,0.7034960778146901,1.4072573127561612,0,6
242569,Cryptantha_flava,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Lucas; Forseth; Casper,10.1111/j.1365-2745.2007.01350.x,2008,USA,N America,DES,Redfleet State Park,Unmanipulated,1997,NA,NA,2000,NA,NA,Mean,40.5,-109.375,Divided,Yes,7,Herbaceous perennial,FALSE,7.936848575527964,0.4904834855069323,0.24989064900153993,3.142459321046932,2,0.8937973613931246,2.2699406908493103,0.7798188158819526,15
242570,Cryptantha_flava,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Lucas; Forseth; Casper,10.1111/j.1365-2745.2007.01350.x,2008,USA,N America,DES,Redfleet State Park,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,40.5,-109.375,Divided,Yes,7,Herbaceous perennial,FALSE,4.762033250660458,0.9446699193324172,0.4987950155726394,2.89576614382478,2,0.9879440806383826,3.7703550970142676,0.6114718553803642,14
242571,Cryptantha_flava,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Lucas; Forseth; Casper,10.1111/j.1365-2745.2007.01350.x,2008,USA,N America,DES,Redfleet State Park,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,40.5,-109.375,Divided,Yes,7,Herbaceous perennial,FALSE,14.031676553295885,0.07868052776617472,0.07938302180911831,2.1951813518562155,2,0.6511538197962241,2.1707620488847765,0.7561961322043608,9
242573,Cryptantha_flava,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Lucas; Forseth; Casper,10.1111/j.1365-2745.2007.01350.x,2008,USA,N America,DES,Redfleet State Park,Droughted in 1999,1997,NA,NA,2000,NA,NA,Mean,40.5,-109.375,Divided,Yes,7,Herbaceous perennial,FALSE,7.984167072148157,0.9766338628120107,0.24092043873327632,5.0680268989861785,1.9999999999999998,0.9970230523321323,1.5020374869939568,0.7754083500794141,25
242574,Cryptantha_flava,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Lucas; Forseth; Casper,10.1111/j.1365-2745.2007.01350.x,2008,USA,N America,DES,Redfleet State Park,Droughted in 1999,1997,NA,NA,1998,NA,NA,Individual,40.5,-109.375,Divided,Yes,7,Herbaceous perennial,FALSE,3.877637048633632,1.1849116764129575,0.44041182483522945,3.6701951638874335,2,1.0433532257657476,1.7784005973990198,0.91225097742085,13
242575,Cryptantha_flava,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Lucas; Forseth; Casper,10.1111/j.1365-2745.2007.01350.x,2008,USA,N America,DES,Redfleet State Park,Droughted in 1999,1998,NA,NA,1999,NA,NA,Individual,40.5,-109.375,Divided,Yes,7,Herbaceous perennial,FALSE,11.167093364784657,0.6566065756726353,0.13675117946051993,6.183595472502404,1.9999999999999998,0.958518258429676,1.866631109282379,0.7683734696995708,28
242576,Cryptantha_flava,Cryptantha flava,Boraginaceae,Magnoliopsida,Plantae,Lucas; Forseth; Casper,10.1111/j.1365-2745.2007.01350.x,2008,USA,N America,DES,Redfleet State Park,Droughted in 1999,1999,NA,NA,2000,NA,NA,Individual,40.5,-109.375,Divided,Yes,7,Herbaceous perennial,FALSE,23.643430729282336,0.24972602260248647,0.10776814143767541,4.68154367410891,2,0.9199994813884516,1.2515224446239055,0.6654351577199539,28
242577,Cynoglossum_officinale,Cynoglossum officinale,Boraginaceae,Magnoliopsida,Plantae,Boorman; Fuller,10.1111/j.1469-8137.1984.tb03596.x,1984,GBR,Europe,TBM,Holkham,Unmanipulated,1973,NA,NA,1976,NA,NA,Mean,52.959444,0.815,Divided,Yes,4,Herbaceous perennial,FALSE,3.5261603301769253,2.1346875,297,1.2464285714285714,3,1.2365546785970656,240.31286698712196,0.0485219141850428,3
